속도,고도,교류_컴프레서,교류_컴프레서_압력,교류_덕트_온도_드라이버,교류_고전압히터,교류_내부_온도_전선,교류_외부_온도,배터리_관리_시스템_배터리_냉각기_상태,배터리_관리_시스템_배터리_냉각수_입구_온도,배터리_관리_시스템_배터리_밸브_모드,배터리_관리_시스템_베터리_밸브_피드백,배터리_관리_시스템_배터리_밸브_요구_사항,배터리_관리_시스템_고전압_팩_전류,배터리_관리_시스템_고전압_팩_전압,배터리_관리_시스템_전동식워터펌프속도,배터리_관리_시스템_전력전자_밸브_피드백,배터리_관리_시스템_전력전자_밸브_요구_사항,배터리_관리_시스템_온도01,배터리_관리_시스템_온도02,배터리_관리_시스템_온도03,배터리_관리_시스템_온도04,배터리_관리_시스템_온도05,클러스터_주행거리,마이크로컨트롤_유닛_모터_속도,마이크로컨트롤_유닛_모터_토크_실제,차량제어기_브레이크_스위치,motor_speed,pack_current,decel,regen,regen_event
40.5,38.5,1,9.8,7.5,0,27.5,34.0,0,33,0,0,0,-38.8,369.5,1180,0,0,32,33,32,33,33,13939,3598,-44.4,0,40.54027887,-38.8,0,1,0
38.3,38.29999924,1,9.8,7.5,0,27.5,34.0,0,33,0,0,0,1.6,369.2,1180,0,0,32,33,32,33,33,13939,3459,4.8,0,38.33640141,1.6,0,0,0
35.9,39.79999924,1,9.8,7.5,0,27.5,34.0,0,33,0,0,0,58.3,366.9,1180,0,0,32,33,32,33,33,13940,3561,51.6,0,35.85472113,58.3,0,0,0
38.5,39.70000076,1,9.8,7.5,0,27.5,34.0,0,33,0,0,0,85.5,366.0,1180,0,0,32,33,32,33,33,13940,3833,72.9,0,38.48456127,85.5,0,0,0
43.4,39.90000153,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,10.0,368.0,1200,0,0,32,33,32,33,33,13940,4119,5.7,0,43.39236057,10.0,0,0,0
43.0,40.09999847,1,9.8,7.5,0,27.5,34.5,0,33,0,0,0,-7.7,368.6,1200,0,0,32,33,32,33,33,13940,4062,-13.6,0,42.9849183,-7.7,0,1,0
42.5,40.90000153,1,9.8,7.5,0,27.5,34.5,0,33,0,0,0,-29.7,369.3,1200,0,0,32,33,32,33,33,13940,3867,-32.5,1,42.54043873,-29.7,0,1,0
42.5,40.90000153,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,-29.7,369.3,1200,0,0,32,33,32,33,33,13940,3867,-32.5,1,42.54043873,-29.7,0,1,0
11.1,41.20000076,1,10.0,8.0,0,27.0,34.5,0,33,0,0,0,47.3,367.3,1200,0,0,32,33,32,33,33,13940,1427,106.3,0,11.13052042,47.3,0,0,0
15.4,41.20000076,1,9.8,8.0,0,27.0,34.5,0,33,0,0,0,54.1,367.0,1200,0,0,32,33,32,33,33,13940,1808,95.9,0,15.40863943,54.1,0,0,0
15.4,41.20000076,1,9.8,8.0,0,27.0,34.5,0,33,0,0,0,59.1,366.8,1200,0,0,32,33,32,33,33,13940,2158,86.6,0,15.40863943,59.1,0,0,0
22.9,40.90000153,1,9.8,8.0,0,27.0,34.5,0,33,0,0,0,61.2,366.7,1200,0,0,32,33,32,33,33,13940,2452,69.5,0,22.87220071,61.2,0,0,0
25.8,40.90000153,1,9.8,8.0,0,27.0,34.5,0,33,0,0,0,55.8,366.8,1200,0,0,32,33,32,33,33,13940,2697,64.7,0,25.83539965,55.8,0,0,0
25.8,40.90000153,1,9.8,8.0,0,27.0,34.5,0,33,0,0,0,55.2,366.8,1200,0,0,32,33,32,33,33,13940,2934,61.5,0,25.83539965,55.2,0,0,0
30.5,41.0,1,9.8,8.0,0,26.5,34.5,0,33,0,0,0,57.7,366.6,1200,0,0,32,33,32,33,33,13940,3146,58.1,0,30.50243873,57.7,0,0,0
30.5,41.0,1,9.8,8.0,0,26.5,34.5,0,33,0,0,0,57.7,366.6,1200,0,0,32,33,32,33,33,13940,3340,53.3,0,30.50243873,57.7,0,0,0
32.6,41.0,1,9.8,8.0,0,26.5,34.5,0,33,0,0,0,57.7,366.6,1200,0,0,32,33,32,33,33,13940,3525,51.2,0,32.63224155,57.7,0,0,0
34.7,40.90000153,1,10.0,8.0,0,26.5,34.5,0,33,0,0,0,59.2,366.5,1200,0,0,32,33,32,33,33,13940,3698,47.7,0,34.68795915,59.2,0,0,0
36.6,40.70000076,1,10.0,8.0,0,26.5,34.5,0,33,0,0,0,59.2,366.5,1200,0,0,32,33,32,33,33,13940,3857,44.1,0,36.59552042,59.2,0,0,0
40.1,40.70000076,1,10.0,7.5,0,26.5,34.5,0,33,0,0,0,59.2,366.5,1200,0,0,32,33,32,33,33,13940,4023,42.0,0,40.05875845,59.2,0,0,0
40.1,40.70000076,1,10.0,7.5,0,26.5,34.5,0,33,0,0,0,54.7,366.6,1200,0,0,32,33,32,33,33,13940,4156,38.0,0,40.05875845,54.7,0,0,0
41.6,40.59999847,1,10.0,7.5,0,26.5,34.5,0,33,0,0,0,54.7,366.6,1200,0,0,32,33,32,33,33,13940,4283,35.1,0,41.61443873,54.7,0,0,0
44.3,40.0,1,10.0,7.5,0,26.5,34.5,0,33,0,0,0,54.7,366.6,1220,0,0,32,33,32,33,33,13940,4392,33.9,0,44.31836057,54.7,0,0,0
45.6,39.59999847,1,10.0,7.5,0,26.5,34.5,0,33,0,0,0,45.1,366.8,1220,0,0,32,33,32,33,33,13940,4490,26.4,0,45.57772113,45.1,0,0,0
45.6,39.59999847,1,10.0,7.5,0,26.5,34.5,0,33,0,0,0,45.1,366.8,1220,0,0,32,33,32,33,33,13940,4573,25.1,0,45.57772113,45.1,0,0,0
46.5,39.0,1,10.0,7.5,0,26.5,34.5,0,33,0,0,0,39.9,366.9,1220,0,0,32,33,32,33,33,13940,4650,22.8,0,46.50372113,39.9,0,0,0
47.4,39.5,1,10.0,7.5,0,26.5,34.5,0,33,0,0,0,38.8,366.9,1220,0,0,32,33,32,33,33,13940,4722,23.0,0,47.37415986,38.8,0,0,0
48.9,39.90000153,1,10.0,7.5,0,26.5,34.5,0,33,0,0,0,36.8,367.0,1220,0,0,32,33,32,33,33,13940,4780,22.1,0,48.85575845,36.8,0,0,0
49.5,39.59999847,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,39.9,366.9,1220,0,0,32,33,32,33,33,13940,4843,21.2,0,49.541,39.9,0,0,0
49.5,39.59999847,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,38.8,366.9,1220,0,0,32,33,32,33,33,13940,4883,12.2,0,49.541,38.8,0,0,0
49.7,39.70000076,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,14.8,367.4,1220,0,0,32,33,32,33,33,13940,4883,12.2,0,49.72620071,14.8,0,0,0
50.6,39.40000153,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,11.7,367.7,1220,0,0,32,33,32,33,33,13940,4875,4.0,0,50.63368028,11.7,0,0,0
50.7,39.20000076,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,-18.8,368.3,1220,0,0,32,33,32,33,33,13940,4802,-16.3,0,50.65220071,-18.8,0,1,0
48.7,39.59999847,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,-34.9,369.1,1220,0,0,32,33,32,33,33,13940,4630,-30.0,0,48.72611901,-34.9,0,1,0
48.7,39.59999847,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,-36.7,369.2,1220,0,0,32,33,32,33,33,13940,4442,-31.9,0,48.72611901,-36.7,0,1,0
44.9,38.20000076,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,-21.2,368.9,1220,0,0,32,33,32,33,33,13940,4271,-23.6,0,44.89247958,-21.2,0,1,0
43.3,38.79999924,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,-9.7,368.6,1220,0,0,32,33,32,33,33,13940,4130,-17.5,0,43.26272113,-9.7,0,1,0
43.3,38.79999924,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,-9.3,368.6,1220,0,0,32,33,32,33,33,13940,4028,-13.5,0,43.26272113,-9.3,0,1,0
41.1,38.70000076,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,-28.9,369.2,1200,0,0,32,33,32,33,33,13940,3897,-33.1,0,41.05884014,-28.9,0,1,0
39.3,38.70000076,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,-28.0,369.3,1200,0,0,32,33,32,33,33,13940,3705,-37.5,0,39.2809183,-28.0,0,1,0
37.3,38.70000076,1,9.8,7.5,0,27.5,34.5,0,33,0,0,0,-9.7,368.7,1200,0,0,32,33,32,33,33,13940,3520,-16.2,0,37.26224155,-9.7,0,1,0
35.9,38.70000076,1,9.8,7.5,0,27.5,34.5,0,33,0,0,0,-8.8,368.7,1200,0,0,32,33,32,33,33,13940,3407,-13.7,0,35.85472113,-8.8,0,1,0
35.9,38.70000076,1,10.0,7.5,0,27.5,34.5,0,33,0,0,0,-24.3,369.2,1200,0,0,32,33,32,33,33,13940,3287,-33.8,1,35.85472113,-24.3,0,1,0
34.7,38.70000076,1,10.0,7.5,0,27.5,34.5,0,33,0,0,0,-36.6,369.6,1200,0,0,32,33,32,33,33,13940,3072,-45.1,1,34.68795915,-36.6,0,1,0
32.9,38.70000076,1,10.0,7.5,0,27.5,34.5,0,33,0,0,0,-36.0,369.6,1200,0,0,32,33,32,33,33,13940,2659,-56.6,1,32.91004085,-36.0,0,1,0
29.4,38.79999924,1,10.0,7.5,0,27.5,34.5,0,33,0,0,0,-35.5,369.6,1200,0,0,32,33,32,33,33,13940,2132,-70.5,1,29.39123979,-35.5,0,1,0
18.5,38.79999924,1,10.0,7.5,0,27.5,34.5,0,33,0,0,0,-24.9,369.4,1200,0,0,32,33,32,33,33,13940,1497,-75.2,1,18.53852042,-24.9,0,1,0
12.0,38.79999924,1,10.0,7.5,0,27.5,34.5,0,33,0,0,0,-10.4,369.0,1200,0,0,32,33,32,33,33,13940,882,-65.8,1,12.00096004,-10.4,0,1,0
12.0,38.79999924,1,10.2,7.5,0,27.5,34.5,0,33,0,0,0,-1.5,368.7,1200,0,0,32,33,32,33,33,13940,434,-44.0,1,12.00096004,-1.5,0,1,0
6.3,38.90000153,1,10.4,7.5,0,27.5,34.5,0,33,0,0,0,2.3,368.5,1200,0,0,32,33,32,33,33,13940,162,-20.0,1,6.278280194,2.3,0,0,0
10.8,39.20000076,1,10.6,7.5,0,27.5,34.5,0,33,0,0,0,53.3,367.0,1220,0,0,32,33,32,33,33,13940,1285,114.2,0,10.83419982,53.3,0,0,0
15.4,39.20000076,1,10.6,7.5,0,27.5,34.5,0,33,0,0,0,42.0,367.0,1220,0,0,32,33,32,33,33,13940,1718,101.8,0,15.35307993,42.0,0,0,0
19.1,39.20000076,1,10.4,7.5,0,27.5,34.5,0,33,0,0,0,30.7,367.4,1240,0,0,32,33,32,33,33,13940,1971,55.4,0,19.11263943,30.7,0,0,0
19.1,39.20000076,1,10.4,7.5,0,27.5,34.5,0,33,0,0,0,32.5,367.4,1220,0,0,32,33,32,33,33,13940,2154,44.0,0,19.11263943,32.5,0,0,0
22.8,39.40000153,1,10.4,7.5,0,27.5,34.5,0,33,0,0,0,34.5,367.4,1220,0,0,32,33,32,33,33,13940,2278,46.1,0,22.76107993,34.5,0,0,0
22.8,39.40000153,1,10.4,7.5,0,27.5,34.5,0,33,0,0,0,34.6,367.4,1220,0,0,32,33,32,33,33,13940,2425,42.7,0,22.76107993,34.6,0,0,0
24.2,39.70000076,1,10.2,7.5,0,27.5,34.5,0,33,0,0,0,-19.0,368.8,1220,0,0,32,33,32,33,33,13940,2457,-33.3,0,24.22415986,-19.0,0,1,0
25.7,39.90000153,1,10.0,7.5,0,27.5,34.5,0,33,0,0,0,-15.9,368.8,1220,0,0,32,33,32,33,33,13940,2292,-27.3,1,25.65020071,-15.9,0,1,0
22.9,39.79999924,1,10.2,7.5,0,27.0,34.5,0,33,0,0,0,-1.0,368.8,1220,0,0,32,33,32,33,33,13940,2122,3.1,0,22.92776021,-1.0,0,1,0
22.9,39.79999924,1,10.2,7.5,0,27.0,34.5,0,33,0,0,0,57.9,367.1,1220,0,0,32,33,32,33,33,13940,2288,75.1,0,22.92776021,57.9,0,0,0
22.2,39.79999924,1,10.2,7.5,0,27.0,34.5,0,33,0,0,0,57.4,366.7,1220,0,0,32,33,32,33,33,13940,2552,69.7,0,22.20547958,57.4,0,0,0
24.5,39.59999847,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,57.7,366.7,1220,0,0,32,33,32,33,33,13940,2808,66.7,0,24.50195915,57.7,0,0,0
27.3,39.5,1,10.2,7.5,0,27.0,34.5,0,33,0,0,0,59.5,366.6,1220,0,0,32,33,32,33,33,13940,3016,64.9,0,27.29847958,59.5,0,0,0
31.8,39.59999847,1,10.2,7.5,0,27.0,34.5,0,33,0,0,0,49.9,366.7,1220,0,0,32,33,32,33,33,13940,3170,43.7,0,31.79884014,49.9,0,0,0
31.8,39.59999847,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,40.8,366.9,1220,0,0,32,33,32,33,33,13940,3273,32.8,0,31.79884014,40.8,0,0,0
34.2,39.59999847,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,68.0,366.3,1220,0,0,32,33,32,33,33,13940,3408,42.2,0,34.15088099,68.0,0,0,0
34.2,39.59999847,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,53.3,366.6,1220,0,0,32,33,32,33,33,13940,3553,47.5,0,34.15088099,53.3,0,0,0
35.3,39.70000076,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,69.8,366.2,1240,0,0,32,33,32,33,33,13940,3707,57.7,0,35.31763943,69.8,0,0,0
37.1,39.90000153,1,10.2,7.5,0,27.0,34.5,0,33,0,0,0,65.5,366.2,1240,0,0,32,33,32,33,33,13940,3868,52.8,0,37.05852042,65.5,0,0,0
38.6,40.40000153,1,10.2,7.5,0,27.0,34.5,0,33,0,0,0,64.8,366.2,1240,0,0,32,33,32,33,33,13940,4036,50.1,0,38.59568028,64.8,0,0,0
40.4,41.0,1,10.2,7.5,0,27.0,34.5,0,33,0,0,0,62.1,366.2,1240,0,0,32,33,32,33,33,13940,4199,46.6,0,40.37359859,62.1,0,0,0
42.1,40.70000076,1,10.2,7.5,0,27.0,34.5,0,33,0,0,0,61.9,366.2,1240,0,0,32,33,32,33,33,13940,4337,42.3,0,42.11447958,61.9,0,0,0
43.7,41.0,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,60.7,366.2,1240,0,0,32,33,32,33,33,13940,4486,40.4,0,43.68868028,60.7,0,0,0
43.7,41.0,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,60.7,366.2,1240,0,0,32,33,32,33,33,13940,4596,37.9,0,43.68868028,60.7,0,0,0
47.4,41.0,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,74.3,366.0,1240,0,0,32,33,32,33,33,13940,4721,47.4,0,47.41120071,74.3,0,0,0
47.7,41.40000153,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,74.3,366.0,1240,0,0,32,33,32,33,33,13940,4721,47.4,0,47.70752042,74.3,0,0,0
52.6,43.29999924,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,40.3,366.6,1240,0,0,32,33,32,33,33,13940,4721,47.4,0,52.55975845,40.3,0,0,0
53.1,44.40000153,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,32.3,366.8,1260,0,0,32,33,32,33,33,13940,5142,21.0,0,53.07831972,32.3,0,0,0
53.4,45.0,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,40.1,366.5,1260,0,0,32,33,32,33,33,13940,5089,26.2,0,53.37463943,40.1,0,0,0
53.5,46.90000153,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,91.5,365.5,1260,0,0,32,33,32,33,33,13941,5081,29.5,0,53.46724155,91.5,0,0,0
52.2,48.40000153,1,10.0,7.5,0,27.0,34.5,0,33,0,0,0,127.6,364.4,1260,0,0,32,33,32,33,33,13941,5045,69.5,0,52.22640141,127.6,0,0,0
52.2,48.40000153,1,10.0,7.5,0,27.5,34.5,0,33,0,0,0,130.8,363.9,1260,0,0,32,33,32,33,33,13941,5103,85.2,0,52.22640141,130.8,0,0,0
52.5,48.70000076,1,9.8,7.5,0,27.5,34.5,0,33,0,0,0,117.2,364.0,1260,0,0,32,33,32,33,33,13941,5203,71.5,0,52.54124155,117.2,0,0,0
53.6,51.29999924,1,9.8,7.5,0,27.5,34.5,0,33,0,0,0,82.2,365.0,1260,0,0,32,33,32,33,33,13941,5162,48.6,0,53.61540141,82.2,0,0,0
53.6,51.29999924,1,9.8,7.5,0,27.5,34.5,0,33,0,0,0,87.0,365.2,1260,0,0,32,33,32,33,33,13941,5131,61.0,0,53.61540141,87.0,0,0,0
52.9,51.79999924,1,9.8,7.5,0,27.5,34.5,0,33,0,0,0,106.9,364.3,1260,0,0,32,33,32,33,33,13941,5111,64.2,0,52.94868028,106.9,0,0,0
52.9,52.20000076,1,9.8,7.5,0,27.5,34.5,0,33,0,0,0,87.2,364.9,1260,0,0,32,33,32,33,33,13941,5138,61.3,0,52.89311901,87.2,0,0,0
52.9,53.09999847,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,115.4,364.0,1260,0,0,32,33,32,33,33,13941,5111,53.8,0,52.91163943,115.4,0,0,0
53.0,54.59999847,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,117.1,363.8,1260,0,0,32,33,32,33,33,13941,5174,69.5,0,53.00424155,117.1,0,0,0
53.7,55.90000153,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,114.0,363.9,1260,0,0,32,33,32,33,33,13941,5231,70.4,0,53.67095915,114.0,0,0,0
53.7,55.90000153,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,115.5,363.9,1260,0,0,32,33,32,33,33,13941,5274,67.7,0,53.67095915,115.5,0,0,0
54.3,58.20000076,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,107.6,364.1,1260,0,0,32,33,32,33,33,13941,5315,63.2,0,54.30063943,107.6,0,0,0
54.7,59.09999847,1,9.8,7.5,0,27.0,34.5,0,33,0,0,0,107.6,364.1,1260,0,0,32,33,32,33,33,13941,5314,59.7,0,54.74511901,107.6,0,0,0
55.2,60.90000153,1,9.8,7.0,0,27.0,34.5,0,33,0,0,0,98.2,364.2,1260,0,0,32,33,32,33,33,13941,5317,57.6,0,55.18959859,98.2,0,0,0
55.2,60.90000153,1,9.8,7.0,0,27.0,34.5,0,33,0,0,0,98.2,364.2,1260,0,0,32,33,32,33,33,13941,5315,59.9,0,55.18959859,98.2,0,0,0
55.1,62.20000076,1,9.8,7.0,0,27.0,34.5,0,33,0,0,0,98.2,364.2,1260,0,0,32,33,32,33,33,13941,5269,26.7,0,55.11552042,98.2,0,0,0
54.6,64.40000153,1,9.8,7.0,0,27.0,34.5,0,33,0,0,0,36.7,366.0,1260,0,0,32,33,32,33,33,13941,5210,17.5,0,54.5599183,36.7,0,0,0
54.6,64.40000153,1,9.8,7.0,0,26.5,34.5,0,33,0,0,0,36.7,366.0,1260,0,0,32,33,32,33,33,13941,5219,19.8,0,54.5599183,36.7,0,0,0
53.8,63.09999847,1,9.8,7.0,0,26.5,35.0,0,33,0,0,0,36.7,366.0,1260,0,0,32,33,32,33,33,13941,5308,19.6,0,53.80059859,36.7,0,0,0
54.3,63.09999847,1,9.8,7.0,0,26.5,35.0,0,33,0,0,0,82.9,364.8,1260,0,0,32,33,32,33,33,13941,5493,47.1,0,54.30063943,82.9,0,0,0
55.7,61.79999924,1,9.8,7.0,0,26.5,35.0,0,33,0,0,0,82.9,364.8,1260,0,0,32,33,32,33,33,13941,5768,48.4,0,55.68963943,82.9,0,0,0
60.7,59.59999847,1,9.8,7.0,0,26.5,35.0,0,33,0,0,0,82.9,364.8,1260,0,0,32,33,32,33,33,13941,5987,48.1,0,60.69004085,82.9,0,0,0
60.7,59.59999847,1,9.6,7.0,0,26.5,35.0,0,33,0,0,0,87.9,364.5,1260,0,0,32,33,32,33,33,13941,6186,43.5,0,60.69004085,87.9,0,0,0
64.5,58.09999847,1,9.6,7.0,0,26.5,35.0,0,33,0,0,0,87.6,364.4,1260,0,0,32,33,32,33,33,13941,6313,42.7,0,64.54219717,87.6,0,0,0
64.5,58.09999847,1,9.6,7.0,0,26.5,35.0,0,33,0,0,0,85.9,364.4,1260,0,0,32,33,32,33,33,13941,6422,39.5,0,64.54219717,85.9,0,0,0
65.9,57.90000153,1,9.6,7.0,0,26.5,35.0,0,33,0,0,0,55.4,365.3,1260,0,0,32,33,32,33,33,13941,6450,24.0,0,65.87563943,55.4,0,0,0
66.7,57.70000076,1,9.8,7.0,0,26.5,35.0,0,33,0,0,0,54.4,365.3,1240,0,0,32,33,32,33,33,13941,6404,25.5,0,66.65348311,54.4,0,0,0
66.7,57.70000076,1,9.8,7.0,0,26.0,35.0,0,33,0,0,0,52.9,365.4,1240,0,0,32,33,32,33,33,13941,6348,22.5,0,66.65348311,52.9,0,0,0
66.1,57.70000076,1,9.8,7.0,0,26.0,35.0,0,33,0,0,0,54.1,365.4,1240,0,0,32,33,32,33,33,13941,6272,25.8,0,66.11640141,54.1,0,0,0
65.4,58.09999847,1,9.8,7.0,0,26.0,35.0,0,33,0,0,0,56.8,365.3,1240,0,0,32,33,32,33,33,13941,6209,24.6,0,65.41263943,56.8,0,0,0
64.2,59.5,1,9.8,7.0,0,26.0,35.0,0,33,0,0,0,78.3,364.8,1240,0,0,32,33,32,33,33,13941,6200,42.4,0,64.22736057,78.3,0,0,0
64.2,59.5,1,9.8,7.0,0,26.0,35.0,0,33,0,0,0,105.3,363.9,1240,0,0,32,33,32,33,33,13941,6252,57.9,0,64.22736057,105.3,0,0,0
64.2,60.5,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,118.9,363.5,1240,0,0,32,33,32,33,33,13941,6327,60.8,0,64.22736057,118.9,0,0,0
64.8,61.5,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,120.3,363.3,1240,0,0,32,33,32,33,33,13941,6416,58.6,0,64.83851689,120.3,0,0,0
65.5,61.59999847,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,117.9,363.4,1240,0,0,32,33,32,33,33,13941,6478,58.0,0,65.48672113,117.9,0,0,0
67.1,63.20000076,1,9.6,7.5,0,26.0,35.0,0,33,0,0,0,116.4,363.3,1220,0,0,32,33,32,33,33,13941,6565,56.5,0,67.135,116.4,0,0,0
67.1,63.20000076,1,9.6,7.0,0,26.0,35.0,0,33,0,0,0,114.1,363.3,1220,0,0,32,33,32,33,33,13941,6608,41.1,0,67.135,114.1,0,0,0
68.0,63.09999847,1,9.6,7.0,0,26.0,35.0,0,33,0,0,0,99.4,363.9,1220,0,0,32,33,32,33,33,13941,6645,45.7,0,67.9869183,99.4,0,0,0
68.7,63.59999847,1,9.6,7.0,0,26.0,35.0,0,33,0,0,0,82.7,364.2,1220,0,0,32,33,32,33,33,13941,6662,37.3,0,68.69068028,82.7,0,0,0
69.2,65.09999847,1,9.8,7.5,0,26.0,35.0,0,33,0,0,0,77.0,364.3,1220,0,0,32,33,32,33,33,13941,6677,36.2,0,69.20923802,77.0,0,0,0
69.2,65.90000153,1,9.8,7.5,0,26.0,35.0,0,33,0,0,0,65.3,364.8,1220,0,0,32,33,32,33,33,13941,6688,28.2,0,69.22776198,65.3,0,0,0
69.3,66.40000153,1,9.8,7.5,0,26.0,35.0,0,33,0,0,0,65.9,364.7,1220,0,0,32,33,32,33,33,13941,6692,27.5,0,69.32036057,65.9,0,0,0
69.3,66.40000153,1,9.8,7.5,0,26.0,35.0,0,33,0,0,0,77.9,364.7,1220,0,0,32,33,32,33,33,13941,6759,37.0,0,69.32036057,77.9,0,0,0
69.4,66.80000305,1,9.8,7.5,0,26.0,35.0,0,33,0,0,0,82.9,364.4,1220,0,0,32,33,32,33,33,13941,6852,38.3,0,69.35740141,82.9,0,0,0
69.9,66.90000153,1,9.8,7.0,0,26.0,35.0,0,33,0,0,0,87.8,364.0,1220,0,0,32,33,32,33,33,13941,6928,35.5,0,69.93151689,87.8,0,0,0
69.9,66.90000153,1,9.8,7.0,0,26.0,35.0,0,33,0,0,0,68.9,364.1,1220,0,0,32,33,32,33,33,13941,7018,32.1,0,69.93151689,68.9,0,0,0
70.6,67.09999847,1,9.8,7.0,0,26.0,35.0,0,33,0,0,0,74.3,364.4,1220,0,0,32,33,32,33,33,13941,7148,26.4,0,70.61676198,74.3,0,0,0
71.5,66.90000153,1,10.0,7.0,0,26.0,35.0,0,33,0,0,0,65.6,364.5,1220,0,0,32,33,32,33,33,13941,7256,15.1,0,71.50572113,65.6,0,0,0
72.1,66.59999847,1,10.4,7.0,0,26.0,35.0,0,33,0,0,0,47.8,365.1,1220,0,0,32,33,32,33,33,13941,7367,17.1,0,72.11687746,47.8,0,0,0
76.6,66.0,1,10.6,7.0,0,26.0,35.0,0,33,0,0,0,42.3,365.4,1220,0,0,32,33,33,33,33,13941,7461,13.6,0,76.56168028,42.3,0,0,0
76.6,66.0,1,10.8,7.0,0,26.0,35.0,0,33,0,0,0,40.4,365.4,1220,0,0,32,33,33,33,33,13941,7522,0.2,0,76.56168028,40.4,0,0,0
80.2,63.70000076,1,10.8,7.0,0,26.0,35.0,0,33,0,0,0,-9.8,366.9,1220,0,0,32,33,32,33,33,13941,7538,-10.0,0,80.19159859,-9.8,0,1,0
80.2,62.59999847,1,11.0,7.0,0,26.0,35.0,0,33,0,0,0,-33.8,367.3,1200,0,0,32,33,32,33,33,13941,7525,-21.2,0,80.15455774,-33.8,0,1,0
80.2,62.59999847,1,10.8,7.0,0,26.0,35.0,0,33,0,0,0,-30.1,367.9,1220,0,0,32,33,33,33,33,13941,7455,-17.7,0,80.15455774,-30.1,0,1,0
78.9,62.70000076,1,10.6,7.0,0,26.0,36.0,0,33,0,0,0,-33.0,367.8,1220,0,0,32,33,33,33,33,13941,7394,-13.0,0,78.87668028,-33.0,0,1,0
78.9,62.70000076,1,10.6,7.0,0,26.0,36.0,0,33,0,0,0,-5.2,367.4,1200,0,0,32,33,32,33,33,13941,7431,-4.0,0,78.87668028,-5.2,0,1,0
79.3,64.0,1,10.6,7.0,0,26.0,36.0,0,33,0,0,0,-4.3,367.1,1200,0,0,32,33,33,33,33,13942,7464,-6.4,0,79.30263943,-4.3,0,1,0
78.4,62.29999924,1,10.6,7.0,0,26.0,36.0,0,33,0,0,0,-1.6,367.7,1200,0,0,32,33,32,33,33,13942,7464,-6.4,0,78.39516339,-1.6,0,1,0
78.2,61.70000076,1,10.6,7.0,0,26.0,36.5,0,33,0,0,0,9.0,367.2,1200,0,0,32,33,33,33,33,13942,7490,0.0,0,78.247,9.0,0,0,0
76.6,61.0,1,10.6,7.0,0,26.0,36.5,0,33,0,0,0,13.3,366.9,1200,0,0,32,33,33,33,33,13942,7478,2.7,0,76.58019717,13.3,0,0,0
77.0,59.40000153,1,10.8,7.0,0,26.0,36.5,0,33,0,0,0,4.0,366.9,1200,0,0,32,33,32,33,33,13942,7477,0.0,0,76.98763943,4.0,0,0,0
79.0,60.09999847,1,10.8,7.0,0,26.0,36.5,0,33,0,0,0,40.0,366.9,1200,0,0,32,33,33,33,33,13942,7439,0.0,0,79.02483661,40.0,0,0,0
78.6,58.40000153,1,10.8,7.0,0,26.0,37.0,0,33,0,0,0,14.3,366.3,1200,0,0,32,33,33,33,33,13942,7469,-1.4,0,78.56183661,14.3,0,0,0
79.1,58.5,1,10.8,7.0,0,25.5,37.0,0,33,0,0,0,11.9,366.9,1200,0,0,32,33,33,33,33,13942,7417,3.8,0,79.11744226,11.9,0,0,0
76.8,56.90000153,1,11.0,7.0,0,25.5,37.0,0,33,0,0,0,3.5,366.6,1200,0,0,32,33,33,33,33,13942,7412,5.5,0,76.82095915,3.5,0,0,0
